population	serotype	average	Set1	Set2	Set3
qNSC	AAV9K449R_PHP.S	2.473746625056862e-5	9.757290168887431e-6	4.585357135296179e-5	1.8601537229856637e-5
qNSC	AAV9wt	2.2183714155632557e-5	1.7019561526459914e-5	4.1192387998329186e-5	8.339192942108575e-6
qNSC	AAVAH3-3	1.9431746135352773e-5	6.653549443029982e-6	4.021419700261391e-5	1.1427491960414432e-5
qNSC	AAV8_P4	1.9102431290512453e-5	4.848864375677742e-6	4.6133697893278466e-5	6.32473160258115e-6
qNSC	AAVAH4-1	1.64689088627507e-5	5.691532448437145e-6	3.7433681314829714e-5	6.281512824985241e-6
qNSC	AAVJEA2-D7	1.6046351596140235e-5	0	4.3061465161721926e-5	5.07758962669878e-6
qNSC	AAV1_A6	1.5194832683460793e-5	8.057572171434592e-6	2.201227199022937e-5	1.551465388871842e-5
qNSC	AAVpo1_P4	1.5060677490804802e-5	5.619189877340297e-6	2.9336815057367398e-5	1.0226027537706709e-5
qNSC	AAVAH3-N4	1.3699163447017584e-5	4.198387374376197e-6	2.5067593617100126e-5	1.183150934957643e-5
qNSC	AAVDJYF	1.3168166332399766e-5	4.340232784407585e-6	2.5758127134480653e-5	9.406139078311059e-6
qNSC	AAV9BI	1.1147780432044107e-5	2.8872634447560635e-6	2.7054953802519783e-5	3.501124048856477e-6
qNSC	AAV5_P5	1.001696370666921e-5	8.229712578161737e-6	1.8174619389858663e-5	3.6465591519872293e-6
qNSC	AAV8_P5	8.998102420525097e-6	2.9628141974109693e-6	2.094225850253735e-5	3.089234561626971e-6
qNSC	AAV3_P4	8.820885926112422e-6	3.3412829236836165e-7	2.1386162236404827e-5	4.742367249564078e-6
qNSC	AAVrh10_P4	8.553808631993189e-6	4.7132475523980315e-6	1.252438248616957e-5	8.423795857411966e-6
qNSC	AAVAH4-3	7.216745954365759e-6	2.31210668007247e-6	1.7412463384560017e-5	1.92566779846479e-6
qNSC	AAV5_A1	6.61932036430799e-6	0	1.7677076863817916e-5	2.180884229106053e-6
qNSC	AAVJEA3-S8	6.383457045804786e-6	2.6173732158806865e-6	1.4360968247970778e-5	2.172029673562893e-6
qNSC	AAV8_A2	6.29054443733847e-6	5.908076300145776e-7	1.828082568200083e-5	0
qNSC	AAV2_MTP	3.8657576684746515e-6	2.7592120070892127e-6	7.4851852417519874e-6	1.3528757565827548e-6
qNSC	AAVJEA2-H1	3.1652870073615454e-6	8.584158625226788e-7	7.599893687947633e-6	1.037551471614324e-6
qNSC	AAVAH4-N1	3.130639898089965e-6	5.018237129772329e-7	7.595094033709654e-6	1.2950019475830086e-6
qNSC	AAVJEA3-S7	3.0748111433953946e-6	1.4723854760474825e-6	5.796856428909052e-6	1.9551915252296497e-6
qNSC	AAV8_P2	2.8498135777337366e-6	7.514304891567082e-7	4.889307680475116e-6	2.9087025635693856e-6
qNSC	AAV2_7m8	2.7150316409146552e-6	1.977841681000031e-6	4.0622968339239765e-6	2.104956407819958e-6
qNSC	AAVrh10_A1	2.668094112226014e-6	1.2541242380320715e-6	4.14328396811842e-6	2.60687413052755e-6
qNSC	AAV9_K3	2.5730949059397475e-6	1.215756383235948e-6	3.6328343803583034e-6	2.8706939542249916e-6
qNSC	AAVAH4-N12	2.419723448234136e-6	0	6.682094599165531e-6	5.770757455368761e-7
qNSC	AAVpo1_P5	2.2022796039661074e-6	1.954072600082393e-6	2.237424439902651e-6	2.4153417719132785e-6
qNSC	AAV3_A6	1.818277348381769e-6	0	0	5.454832045145307e-6
qNSC	AAV6_P4	1.4594217786682912e-6	2.9995490446582676e-7	3.691279911233658e-6	3.870305203053887e-7
qNSC	AAVDJ	1.2060500475518535e-6	9.735535865731345e-7	9.697005609545762e-7	1.6748959951278497e-6
qNSC	AAVAH4b-10	1.0617879994441116e-6	1.7801835366146604e-6	7.540078957798029e-7	6.511725659378713e-7
qNSC	AAVJEA3-H15	9.834256773189785e-7	3.515783716729489e-7	2.1686478857505417e-6	4.3005077453344464e-7
qNSC	AAV8_A1	9.011602349064601e-7	0	0	2.7034807047193803e-6
qNSC	AAV2_P2	8.154563412236243e-7	0	2.446369023670873e-6	0
qNSC	AAVJEA2-D3	7.81427184920349e-7	0	0	2.344281554761047e-6
qNSC	AAVJEA3-D20	7.382637819162148e-7	0	2.2147913457486444e-6	0
qNSC	AAVAH4-N11	6.16988437028944e-7	2.6532367543285563e-7	1.5856416356539766e-6	0
qNSC	AAVAH4-N3	6.115596509958597e-7	0	1.8346789529875789e-6	0
qNSC	AAV4_L1	6.05568567363656e-7	4.5552855694939175e-7	1.3611771451415762e-6	0
qNSC	AAVJEA3-D2	5.930800544447254e-7	0	0	1.7792401633341763e-6
qNSC	AAVrh10_A6	5.54348267688798e-7	2.531764533962087e-7	7.565233766216042e-7	6.53344973048581e-7
qNSC	AAVJEA2-D1	4.876664221787056e-7	0	6.373550924032998e-7	8.25644174132817e-7
qNSC	AAVAH3-N1	4.612962275616579e-7	3.410272092663778e-7	0	1.042861473418596e-6
qNSC	AAV8_A6	4.013360717014305e-7	0	1.2040082151042914e-6	0
qNSC	AAV3wt	4.009470043358244e-7	0	8.400856905569631e-7	3.627553224505101e-7
qNSC	AAVJEA3-D4	4.0092008430075155e-7	1.2027602529022546e-6	0	0
qNSC	AAVAnc80L65	3.817775366476005e-7	0	1.1453326099428016e-6	0
qNSC	AAVAH3-21	1.837131437075288e-7	0	0	5.511394311225864e-7
qNSC	AAVrh10_P2	1.4995158077108049e-7	4.498547423132415e-7	0	0
qNSC	AAV2_A2	0	0	0	0
qNSC	AAV2_BR1	0	0	0	0
qNSC	AAV2HBKO	0	0	0	0
qNSC	AAV2_L1	0	0	0	0
qNSC	AAV2_L1mut1	0	0	0	0
qNSC	AAV2_L1mut2	0	0	0	0
qNSC	AAV2_P4	0	0	0	0
qNSC	AAV2_P5	0	0	0	0
qNSC	AAV2YF	0	0	0	0
qNSC	AAV3_A1	0	0	0	0
qNSC	AAV3_P5	0	0	0	0
qNSC	AAV4_A2	0	0	0	0
qNSC	AAV4_A6	0	0	0	0
qNSC	AAV4_P2	0	0	0	0
qNSC	AAV4wt	0	0	0	0
qNSC	AAV5_P4	0	0	0	0
qNSC	AAV5wt	0	0	0	0
qNSC	AAV8wt	0	0	0	0
qNSC	AAV9_BR1	0	0	0	0
qNSC	AAV9_K1	0	0	0	0
qNSC	AAV9K449R_PHP.A	0	0	0	0
qNSC	AAV9K449R_PHP.eB	0	0	0	0
qNSC	AAV9_P1	0	0	0	0
qNSC	AAV9_P3	0	0	0	0
qNSC	AAVAH3-10	0	0	0	0
qNSC	AAVAH3-17	0	0	0	0
qNSC	AAVAH3-18	0	0	0	0
qNSC	AAVAH3-N10	0	0	0	0
qNSC	AAVAH3-N12	0	0	0	0
qNSC	AAVAH3-N2	0	0	0	0
qNSC	AAVAH3-N5	0	0	0	0
qNSC	AAVAH3-N6	0	0	0	0
qNSC	AAVAH3-N8	0	0	0	0
qNSC	AAVAH4-6	0	0	0	0
qNSC	AAVAH4-7	0	0	0	0
qNSC	AAVAH4-N5	0	0	0	0
qNSC	AAVAH4-N6	0	0	0	0
qNSC	AAVAH4-N7	0	0	0	0
qNSC	AAVJEA2-D10	0	0	0	0
qNSC	AAVJEA2-D16	0	0	0	0
qNSC	AAVJEA2-H2	0	0	0	0
qNSC	AAVJEA2-S11	0	0	0	0
qNSC	AAVJEA3-D12	0	0	0	0
qNSC	AAVJEA3-D16	0	0	0	0
qNSC	AAVJEA3-D5	0	0	0	0
qNSC	AAVJEA3-D7	0	0	0	0
qNSC	AAVJEA3-H13	0	0	0	0
qNSC	AAVJEA3-H19	0	0	0	0
qNSC	AAVJEA3-H20	0	0	0	0
qNSC	AAVJEA3-H3	0	0	0	0
qNSC	AAVJEA3-S10	0	0	0	0
qNSC	AAVJEA3-S2	0	0	0	0
qNSC	AAVJEA3-S4	0	0	0	0
qNSC	AAVJEA3-S5	0	0	0	0
qNSC	AAVLK03	0	0	0	0
qNSC	AAVM41	0	0	0	0
qNSC	AAVpo1_A1	0	0	0	0
qNSC	AAVrh10_P5	0	0	0	0
qNSC	AAVrh10wt	0	0	0	0
