population	serotype	average	Set4	Set5	Set6
AS	AAVJEA3-S7	2.508913445093878e-6	1.978477245964432e-6	1.1499466399853846e-6	4.398316449331818e-6
AS	AAVJEA3-S8	2.471447774859928e-6	2.177055733992095e-6	1.8347807641628502e-6	3.4025068264248387e-6
AS	AAVJEA2-D7	2.392179853603708e-6	3.494825154431688e-6	3.6817144063794367e-6	0
AS	AAV2_MTP	2.2449439863337136e-6	1.0195536097526706e-6	3.7234608782228618e-6	1.991817471025609e-6
AS	AAV8_A1	2.1970253706012157e-6	2.818126000416693e-6	3.3494470780316794e-6	4.235030333552749e-7
AS	AAVJEA2-H1	1.4840611984569156e-6	1.0618132183418064e-6	1.3159938076868006e-6	2.0743765693421395e-6
AS	AAVJEA3-H15	1.3914218527949527e-6	1.3793469081957902e-6	6.054620234791585e-7	2.1894566267099097e-6
AS	AAV6_P4	1.0921482823915212e-6	1.2930870201213708e-6	8.718311263650787e-7	1.1115267006881143e-6
AS	AAV5_P4	1.0687030751026666e-6	7.356411071472926e-7	1.033306996269283e-6	1.437161121891424e-6
AS	AAV8_P2	9.534441048498981e-7	1.5548977490984548e-6	5.460158177053506e-7	7.59418747745889e-7
AS	AAV4_L1	9.521180397111631e-7	9.42602593415614e-7	9.93009204843389e-7	9.207423208744863e-7
AS	AAVAH3-21	8.400118080088312e-7	2.2096590545862545e-6	3.1037636944023914e-7	0
AS	AAVAH3-N5	7.778543771481194e-7	2.242815117661439e-7	1.890201509868093e-6	2.1908010981012116e-7
AS	AAV9_K3	7.191613935216938e-7	3.1446302935270944e-7	0	1.8430211512123718e-6
AS	AAVJEA2-D3	6.8270742953671e-7	4.699412409511598e-7	6.600957551072185e-7	9.180852925517518e-7
AS	AAV3_P5	6.598471288918998e-7	7.388758264813391e-7	5.189252975802974e-7	7.217402626140632e-7
AS	AAV5wt	5.810316493439489e-7	0	1.7430949480318467e-6	0
AS	AAVrh10_A6	4.438846980621261e-7	5.238854467460896e-7	5.51900742196431e-7	2.5586790524385766e-7
AS	AAVAH4b-10	4.310831702368734e-7	7.832152492657037e-7	0	5.100342614449164e-7
AS	AAVrh10_P2	3.842611890512534e-7	6.981465381739232e-7	0	4.5463702897983704e-7
AS	AAV3wt	3.788399627570941e-7	0	0	1.1365198882712822e-6
AS	AAVAH4-N1	3.2962840925022393e-7	2.595997144819748e-7	7.29285513268697e-7	0
AS	AAVAH4-N3	2.660233097851588e-7	4.688138429533917e-7	3.292560864020848e-7	0
AS	AAVAH4-N11	2.472715340295823e-7	5.490210893306461e-7	1.9279351275810076e-7	0
AS	AAVJEA3-D4	1.9661614709204344e-7	5.898484412761303e-7	0	0
AS	AAVAH4-6	1.9034315573244017e-7	5.710294671973205e-7	0	0
AS	AAVJEA2-D1	1.549882702064855e-7	0	4.649648106194565e-7	0
AS	AAV2_P2	1.017701797943847e-7	0	0	3.053105393831541e-7
AS	AAVJEA3-H19	8.662871182558451e-8	2.5988613547675354e-7	0	0
AS	AAV9K449R_PHP.eB	8.556136371031274e-8	0	2.5668409113093823e-7	0
AS	AAVAH4-N5	5.7841363082196985e-8	1.7352408924659095e-7	0	0
AS	AAVAH3-N1	5.445510752011209e-8	0	0	1.6336532256033626e-7
AS	AAVLK03	3.905463385045271e-8	1.1716390155135813e-7	0	0
AS	AAVJEA3-S10	1.5145418055689245e-8	4.543625416706774e-8	0	0
AS	AAV12wt	0	0	0	0
AS	AAV2_A2	0	0	0	0
AS	AAV2_A6	0	0	0	0
AS	AAV2_BR1	0	0	0	0
AS	AAV2HBKO	0	0	0	0
AS	AAV2_L1	0	0	0	0
AS	AAV2_L1mut1	0	0	0	0
AS	AAV2_L1mut2	0	0	0	0
AS	AAV2_P4	0	0	0	0
AS	AAV2_P5	0	0	0	0
AS	AAV2YF	0	0	0	0
AS	AAV3_A1	0	0	0	0
AS	AAV3_A2	0	0	0	0
AS	AAV3_A6	0	0	0	0
AS	AAV4_A2	0	0	0	0
AS	AAV4_A6	0	0	0	0
AS	AAV4_P2	0	0	0	0
AS	AAV4wt	0	0	0	0
AS	AAV8_A6	0	0	0	0
AS	AAV8wt	0	0	0	0
AS	AAV9_BR1	0	0	0	0
AS	AAV9_K1	0	0	0	0
AS	AAV9K449R_PHP.A	0	0	0	0
AS	AAV9K449R_PHP.B	0	0	0	0
AS	AAV9LD	0	0	0	0
AS	AAV9_P1	0	0	0	0
AS	AAV9_P3	0	0	0	0
AS	AAVAH3-10	0	0	0	0
AS	AAVAH3-17	0	0	0	0
AS	AAVAH3-18	0	0	0	0
AS	AAVAH3-N10	0	0	0	0
AS	AAVAH3-N12	0	0	0	0
AS	AAVAH3-N2	0	0	0	0
AS	AAVAH3-N6	0	0	0	0
AS	AAVAH3-N8	0	0	0	0
AS	AAVAH3-N9	0	0	0	0
AS	AAVAH4-7	0	0	0	0
AS	AAVAH4-N6	0	0	0	0
AS	AAVAH4-N7	0	0	0	0
AS	AAVAnc80L65	0	0	0	0
AS	AAVJEA2-D10	0	0	0	0
AS	AAVJEA2-D16	0	0	0	0
AS	AAVJEA2-H2	0	0	0	0
AS	AAVJEA2-S11	0	0	0	0
AS	AAVJEA3-D12	0	0	0	0
AS	AAVJEA3-D16	0	0	0	0
AS	AAVJEA3-D2	0	0	0	0
AS	AAVJEA3-D20	0	0	0	0
AS	AAVJEA3-D5	0	0	0	0
AS	AAVJEA3-D7	0	0	0	0
AS	AAVJEA3-H13	0	0	0	0
AS	AAVJEA3-H20	0	0	0	0
AS	AAVJEA3-H3	0	0	0	0
AS	AAVJEA3-H5	0	0	0	0
AS	AAVJEA3-S1	0	0	0	0
AS	AAVJEA3-S2	0	0	0	0
AS	AAVJEA3-S4	0	0	0	0
AS	AAVJEA3-S5	0	0	0	0
AS	AAVM41	0	0	0	0
AS	AAVpo1_A1	0	0	0	0
AS	AAVpo1wt	0	0	0	0
AS	AAVrh10_P5	0	0	0	0
AS	AAVrh10wt	0	0	0	0
