population	serotype	average	Set4	Set5	Set6
OL	AAV6shH10	0.002393078746642754	0.0071620327655420495	1.0382432211424253e-5	6.821042174788326e-6
OL	AAV7_A6	0.0023710252575184438	7.702788637565487e-5	0.004873629187492656	0.0021624186986870203
OL	AAVJEA3-S8	0.0019303630449282532	0.005788871037091515	0	2.2180976932449153e-6
OL	AAV7_P2	0.001759025622111875	3.0371406573621423e-5	0.005222249483069526	2.445597669247741e-5
OL	AAV3_P5	0.0016481095814874194	9.312600344256368e-8	0.004943765115240661	4.7050321815470317e-7
OL	AAVJEA2-H1	0.0016409176283052338	0.004920075666662162	1.2453836727805098e-6	1.431834580758686e-6
OL	AAV1_A6	0.0015406740549301868	0.004594011931930608	1.906403608663624e-5	8.94619677331671e-6
OL	AAVpo1_P4	0.0015252882885612524	9.222470578279371e-6	0.004556758616438035	9.88377866744236e-6
OL	AAV6_P4	7.25468463826991e-4	3.520310821635208e-7	0.0021751311353477008	9.222250511086813e-7
OL	AAVJEA2-D1	4.048831975692584e-4	0.0012140018599782242	3.666807929874178e-7	2.8105193656356006e-7
OL	AAVAH3-N1	5.928507218106039e-5	1.595469152965696e-4	1.8201803225119572e-5	1.0649802149200708e-7
OL	AAVJEA3-H3	4.0585867805022746e-5	0	1.2175760341506823e-4	0
OL	AAVrh10_P4	3.629712148619357e-5	1.0726836625125042e-5	8.698132757461461e-5	1.1183200258841066e-5
OL	AAV4_P4	2.6296857792542384e-5	2.060511965874238e-5	3.5831683038662356e-5	2.2453770680222412e-5
OL	AAV4_P5	2.4707996915455104e-5	1.9874005187759225e-5	2.9967825079041035e-5	2.4282160479565047e-5
OL	AAV4_A1	1.8728398487969064e-5	1.805287436824097e-5	2.054985117716601e-5	1.7582469918500205e-5
OL	AAVJEA3-S10	1.3778363893435501e-5	4.1335091680306504e-5	0	0
OL	AAV5_P5	1.2214601266717581e-5	2.14802174389225e-5	7.981776428621519e-6	7.181809932608724e-6
OL	AAVAH4-N4	9.570136909716364e-6	6.536180492579503e-6	1.3643305367935705e-5	8.530924868633882e-6
OL	AAV2_7m8	6.522535220521551e-6	3.403739984431886e-6	1.1685528539489303e-5	4.478337137643466e-6
OL	AAV3_P4	5.375018664436504e-6	4.705649119624282e-6	4.595248271978808e-6	6.824158601706422e-6
OL	AAVAH4-N12	4.047771105784188e-6	4.1991230878923235e-6	4.9976135883058254e-6	2.9465766411544164e-6
OL	AAVJEA2-D10	3.825861402642184e-6	1.1477584207926554e-5	0	0
OL	AAV8_A2	3.2640052233766912e-6	3.004645477507651e-6	4.062672636388595e-6	2.724697556233827e-6
OL	AAV1_A1	2.4227655122240946e-6	2.2592101519290566e-6	2.9099097010193892e-6	2.0991766837238375e-6
OL	AAV6.2	2.228680041786055e-6	1.6891007882279153e-6	3.011064846060319e-6	1.9858744910699304e-6
OL	AAVDJ	1.6742402323611275e-6	1.015622659785701e-6	2.5104805578579724e-6	1.4966174794397092e-6
OL	AAV4_L1	1.6529823921086652e-6	5.346143986038771e-7	3.5239834813693777e-6	9.003492963527408e-7
OL	AAVrh10_A6	1.4734417627928347e-6	2.178962626148087e-6	1.7409610119038416e-6	5.004016503265752e-7
OL	AAVJEA3-S7	1.3492602069742764e-6	1.5993573607103108e-6	1.9271019858959678e-6	5.213212743165503e-7
OL	AAVAH3-N2	1.2399649677216484e-6	3.7198949031649453e-6	0	0
OL	AAVJEA2-D3	1.1595904855379947e-6	3.553810915511849e-7	3.1233903650627987e-6	0
OL	AAVAH4-N1	1.0702004363937153e-6	3.926313413662209e-7	2.1567357158975166e-6	6.612342519174083e-7
OL	AAV9_K3	1.0523447033611898e-6	1.189023274459462e-6	1.5675217087684643e-6	4.004891268556434e-7
OL	AAV2_L1mut1	9.074112378586124e-7	0	2.7222337135758373e-6	0
OL	AAVAH3-N5	7.375265911497505e-7	1.6960717962287924e-7	1.863314633480147e-7	1.8566411304783575e-6
OL	AAV2_P5	6.551204714642373e-7	1.965361414392712e-6	0	0
OL	AAV8_P2	6.349528907146269e-7	4.409444291960839e-7	9.688483816539816e-7	4.950658612938152e-7
OL	AAVrh10wt	5.943115111105749e-7	1.1469692835173288e-6	3.600192355202438e-7	2.759460142941519e-7
OL	AAVJEA3-D16	5.811238983995588e-7	1.401272503102202e-6	3.420991920964744e-7	0
OL	AAVAH4b-10	5.749443501215981e-7	6.910010095026418e-7	8.675861115372208e-7	1.662459293249317e-7
OL	AAVJEA3-S5	5.59727961100368e-7	1.6791838833011042e-6	0	0
OL	AAVJEA3-D4	5.008069103493471e-7	0	0	1.5024207310480413e-6
OL	AAVJEA3-D5	4.237288970994876e-7	3.9759224595441067e-7	8.735944453440521e-7	0
OL	AAVJEA3-D20	4.22202455934515e-7	2.8995964940265705e-7	0	9.76647718400888e-7
OL	AAVAH4-N11	4.128876225489826e-7	3.113874092259493e-7	2.2806138182840386e-7	6.992140765925946e-7
OL	AAVrh10_P5	3.6614001727891474e-7	1.0984200518367442e-6	0	0
OL	AAV9K449R_PHP.A	3.0940034499692155e-7	0	9.282010349907646e-7	0
OL	AAVAH3-21	2.7188935217435455e-7	1.6709983681905335e-7	3.671537630534194e-7	2.814144566505909e-7
OL	AAV4wt	1.6941797924760914e-7	0	0	5.082539377428274e-7
OL	AAV5wt	1.564073546693982e-7	4.6922206400819455e-7	0	0
OL	AAVJEA3-D2	1.5141477078850352e-7	0	0	4.5424431236551054e-7
OL	AAV2_L1	1.1580076630864333e-7	0	3.4740229892592996e-7	0
OL	AAV9K449R_PHP.eB	9.212872706639336e-8	2.763861811991801e-7	0	0
OL	AAVJEA3-S4	8.057440455852705e-8	2.417232136755812e-7	0	0
OL	AAVAH4-N7	7.097557959607104e-8	2.1292673878821314e-7	0	0
OL	AAVJEA3-H19	6.55107564212455e-8	1.965322692637365e-7	0	0
OL	AAVAH4-N6	6.441550500623291e-8	1.9324651501869873e-7	0	0
OL	AAVrh10_P2	5.866172599620226e-8	1.7598517798860678e-7	0	0
OL	AAV2HBKO	5.192147215132051e-8	0	1.5576441645396153e-7	0
OL	AAV3wt	3.666123414133583e-8	1.099837024240075e-7	0	0
OL	AAV2_BR1	2.5263179930531288e-8	7.578953979159386e-8	0	0
OL	AAV4_P2	1.5819475673762233e-8	4.74584270212867e-8	0	0
OL	AAV2_A2	0	0	0	0
OL	AAV2_L1mut2	0	0	0	0
OL	AAV2_P2	0	0	0	0
OL	AAV2_P4	0	0	0	0
OL	AAV2YF	0	0	0	0
OL	AAV3_A1	0	0	0	0
OL	AAV3_A6	0	0	0	0
OL	AAV4_A2	0	0	0	0
OL	AAV4_A6	0	0	0	0
OL	AAV8_A6	0	0	0	0
OL	AAV8wt	0	0	0	0
OL	AAV9_BR1	0	0	0	0
OL	AAV9_K1	0	0	0	0
OL	AAV9_P1	0	0	0	0
OL	AAV9_P3	0	0	0	0
OL	AAVAH3-10	0	0	0	0
OL	AAVAH3-17	0	0	0	0
OL	AAVAH3-18	0	0	0	0
OL	AAVAH3-N10	0	0	0	0
OL	AAVAH3-N12	0	0	0	0
OL	AAVAH3-N6	0	0	0	0
OL	AAVAH3-N8	0	0	0	0
OL	AAVAH4-6	0	0	0	0
OL	AAVAH4-7	0	0	0	0
OL	AAVAH4-N3	0	0	0	0
OL	AAVAH4-N5	0	0	0	0
OL	AAVAnc80L65	0	0	0	0
OL	AAVJEA2-D16	0	0	0	0
OL	AAVJEA2-H2	0	0	0	0
OL	AAVJEA2-S11	0	0	0	0
OL	AAVJEA3-D12	0	0	0	0
OL	AAVJEA3-D7	0	0	0	0
OL	AAVJEA3-H13	0	0	0	0
OL	AAVJEA3-H20	0	0	0	0
OL	AAVJEA3-S2	0	0	0	0
OL	AAVLK03	0	0	0	0
OL	AAVM41	0	0	0	0
OL	AAVpo1_A1	0	0	0	0
