population	serotype	average	Set4	Set5	Set6
Oligo	AAVrh10_WT	6.298208195346719e-4	8.755394120384065e-4	3.640310814662631e-4	6.498919650993462e-4
Oligo	AAV9_P2	5.721026780710318e-4	2.2725152294414974e-4	0.0014533070634266325	3.5749447842313424e-5
Oligo	AAV5_P4	5.583620062965832e-4	7.067088555460562e-4	4.979672425824144e-4	4.70409920761279e-4
Oligo	AAV4_A1	4.201260977038271e-4	7.369943629255447e-4	4.2988416513810686e-4	9.349976504782988e-5
Oligo	AAV4_WT	3.9974946134121227e-4	7.941795338249459e-6	8.825557556950494e-4	3.0875083299033794e-4
Oligo	AAV2_P4	3.7237294024828195e-4	2.3356393241268683e-4	1.8422324049961064e-4	6.993316478325483e-4
Oligo	AAV3_P2	3.309475034071968e-4	9.428608817689132e-4	3.2359935442340674e-5	1.7621693010336504e-5
Oligo	AAV2_P5	3.2304559842056483e-4	2.5173818817877806e-4	6.450570796738893e-4	7.234152740902703e-5
Oligo	AAV5_WT	2.5868766728040266e-4	4.5176784751939353e-4	1.7501412897948787e-4	1.4928102534232662e-4
Oligo	AAV5_A1	1.5984408283588084e-4	2.0128887071185566e-4	1.2195209052683563e-4	1.5629128726895125e-4
Oligo	AAV12_A1	1.1761499576456346e-4	0	3.528449872936904e-4	0
Oligo	AAV4mut_A6	1.1191956437178426e-4	8.517409084554018e-5	1.4782344278052698e-4	1.0276115948928563e-4
Oligo	AAV2_P2	9.602721546001401e-5	3.875953980251088e-5	2.8600728851711007e-5	2.2072137772582016e-4
Oligo	AAV3_A6	6.917169313844218e-5	1.704454442025148e-4	3.7069635212811726e-5	0
Oligo	AAV6_A2	6.887364661596287e-5	0	2.066209398478886e-4	0
Oligo	AAVpo1_A1	6.175324656862822e-5	1.0638991827844463e-4	4.368990472549278e-5	3.517991670194725e-5
Oligo	AAV8_A1	5.141151560837851e-5	1.5423454682513552e-4	0	0
Oligo	AAV4_P2	4.858132774506406e-5	1.2597112251203974e-4	0	1.9772860723152433e-5
Oligo	AAV3_P5	4.282264821534868e-5	5.818444657482336e-5	6.490343042222285e-5	5.380067648999825e-6
Oligo	AAV2_A6	2.068523132982955e-5	0	5.935775791969252e-5	2.697936069796123e-6
Oligo	AAV8_WT	2.0272890213759477e-5	4.215494725025127e-5	1.8663723391027158e-5	0
Oligo	AAV3_A2	1.7322886627415937e-5	0	5.196865988224781e-5	0
